Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
5390,Ca-2018-164707,2018-02-18,2018-02-21,Second Class,Cv-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,Off-La-10004345,Office Supplies,Labels,Avery 493,9.82
5391,Ca-2018-163874,2018-10-11,2018-12-11,Second Class,Nc-18535,Nick Crebassa,Corporate,United States,Seattle,Washington,98105,West,Off-Bi-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.352
5392,Us-2015-123183,2015-11-19,2015-11-25,Standard Class,Gr-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,Off-La-10002787,Office Supplies,Labels,Avery 480,22.5
5393,Us-2015-123183,2015-11-19,2015-11-25,Standard Class,Gr-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,Off-La-10001569,Office Supplies,Labels,Avery 499,9.96
5394,Us-2015-123183,2015-11-19,2015-11-25,Standard Class,Gr-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,Off-Bi-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",213.08
5395,Us-2015-123183,2015-11-19,2015-11-25,Standard Class,Gr-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,Fur-Bo-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,1025.88
5396,Ca-2015-104829,2015-11-18,2015-11-21,Second Class,Jg-15805,John Grady,Corporate,United States,Provo,Utah,84604,West,Off-Pa-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",21.98
5397,Us-2017-147340,2017-09-24,2017-09-24,Same Day,Eb-13750,Edward Becker,Corporate,United States,San Francisco,California,94110,West,Fur-Fu-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2
5398,Ca-2017-145492,2017-11-20,2017-11-27,Standard Class,Mc-17605,Matt Connell,Corporate,United States,Los Angeles,California,90004,West,Off-Ap-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39.0
5401,Ca-2018-132262,2018-09-21,2018-09-23,First Class,Ml-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,Tec-Ac-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98
5402,Ca-2018-132262,2018-09-21,2018-09-23,First Class,Ml-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,Tec-Ac-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,79.98
5403,Ca-2018-123043,2018-08-24,2018-08-29,Standard Class,Ah-10195,Alan Haines,Corporate,United States,New York City,New York,10024,East,Off-Bi-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,24.672
5404,Ca-2018-123043,2018-08-24,2018-08-29,Standard Class,Ah-10195,Alan Haines,Corporate,United States,New York City,New York,10024,East,Off-Bi-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,3.744
5405,Us-2017-143280,2017-02-22,2017-02-26,Standard Class,Tz-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,Tec-Ph-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96
5406,Us-2017-143280,2017-02-22,2017-02-26,Standard Class,Tz-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,Tec-Ac-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24
5407,Us-2017-143280,2017-02-22,2017-02-26,Standard Class,Tz-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,Off-Fa-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65
5408,Ca-2018-108854,2018-08-12,2018-12-14,Standard Class,Dm-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,Off-Pa-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,87.92
5409,Ca-2018-108854,2018-08-12,2018-12-14,Standard Class,Dm-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,Off-Bi-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",22.424
5410,Ca-2018-108854,2018-08-12,2018-12-14,Standard Class,Dm-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,Off-Bi-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48
5411,Ca-2018-108854,2018-08-12,2018-12-14,Standard Class,Dm-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,Off-St-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76
5412,Ca-2018-166856,2018-09-18,2018-09-22,Standard Class,Ts-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,Off-Bi-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.08
5413,Ca-2018-166856,2018-09-18,2018-09-22,Standard Class,Ts-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,Tec-Ac-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34
5415,Us-2018-125647,2018-09-23,2018-09-28,Standard Class,Lc-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,Off-Ap-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,73.176
5416,Us-2018-125647,2018-09-23,2018-09-28,Standard Class,Lc-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,Off-Pa-10004888,Office Supplies,Paper,Xerox 217,20.736
5417,Us-2018-125647,2018-09-23,2018-09-28,Standard Class,Lc-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,Tec-Ph-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,39.984
5418,Ca-2015-132542,2015-06-10,2015-08-10,Second Class,Am-10360,Alice McCarthy,Corporate,United States,Omaha,Nebraska,68104,Central,Off-Bi-10004099,Office Supplies,Binders,GBC VeloBinder Strips,15.36
5419,Ca-2016-110877,2016-10-23,2016-10-26,First Class,Je-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central,Off-Pa-10004621,Office Supplies,Paper,Xerox 212,36.288
5420,Ca-2016-110877,2016-10-23,2016-10-26,First Class,Je-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central,Tec-Ph-10002103,Technology,Phones,Jabra SPEAK 410,150.384
5423,Us-2017-163258,2017-12-29,2018-02-01,Standard Class,Pf-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90045,West,Off-Bi-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232
5424,Ca-2018-103009,2018-03-11,2018-05-11,Second Class,Pj-18835,Patrick Jones,Corporate,United States,Richmond,Kentucky,40475,South,Off-Pa-10001215,Office Supplies,Paper,Xerox 1963,26.4
5425,Us-2018-120649,2018-01-20,2018-01-26,Standard Class,Jf-15490,Jeremy Farry,Consumer,United States,Waterbury,Connecticut,6708,East,Off-Ar-10001545,Office Supplies,Art,Newell 326,3.52
5426,Ca-2017-153598,2017-03-12,2017-06-12,First Class,Nm-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,Tec-Ac-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95
5427,Ca-2017-153598,2017-03-12,2017-06-12,First Class,Nm-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,Fur-Fu-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.9
5428,Us-2017-108497,2017-06-14,2017-06-14,Same Day,Mh-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,Fur-Bo-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165
5429,Ca-2017-113096,2017-02-09,2017-04-09,First Class,Sz-20035,Sam Zeldin,Home Office,United States,San Francisco,California,94122,West,Off-St-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53
5430,Ca-2015-136861,2015-05-09,2015-07-09,First Class,Pr-18880,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,33710,South,Fur-Fu-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984
5431,Ca-2018-117422,2018-10-21,2018-10-25,Standard Class,Fc-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,Off-Ap-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,161.568
5432,Ca-2018-117422,2018-10-21,2018-10-25,Standard Class,Fc-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,Off-Pa-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",4.064
5433,Ca-2018-117422,2018-10-21,2018-10-25,Standard Class,Fc-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,Off-Bi-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",6.216
5434,Ca-2018-129707,2018-04-25,2018-04-29,Standard Class,Lh-16750,Larry Hughes,Consumer,United States,Chandler,Arizona,85224,West,Off-Ar-10000246,Office Supplies,Art,Newell 318,8.896
5435,Ca-2016-160171,2016-10-19,2016-10-24,Standard Class,Rm-19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,Off-Ap-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7
5436,Ca-2016-160171,2016-10-19,2016-10-24,Standard Class,Rm-19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,Tec-Ac-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,270.0
5437,Ca-2015-103317,2015-05-07,2015-08-07,First Class,Dm-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,Fur-Fu-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52
5438,Ca-2015-103317,2015-05-07,2015-08-07,First Class,Dm-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,Off-Bi-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,9.81
5439,Ca-2015-103317,2015-05-07,2015-08-07,First Class,Dm-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,Fur-Fu-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,213.216
5440,Ca-2017-167115,2017-04-04,2017-09-04,Standard Class,Eh-14185,Evan Henry,Consumer,United States,New York City,New York,10035,East,Off-Bi-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,588.784
5441,Us-2018-153633,2018-11-13,2018-11-18,Second Class,Tc-21295,Toby Carlisle,Consumer,United States,Jupiter,Florida,33458,South,Off-Ar-10002335,Office Supplies,Art,DIXON Oriole Pencils,2.064
5442,Ca-2018-155929,2018-09-09,2018-09-13,Standard Class,Ai-10855,Arianne Irving,Consumer,United States,Glendale,Arizona,85301,West,Off-Pa-10000859,Office Supplies,Paper,Unpadded Memo Slips,6.368
5443,Ca-2016-148712,2016-04-17,2016-04-23,Standard Class,Jm-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,Tec-Ac-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.6
5444,Ca-2016-148712,2016-04-17,2016-04-23,Standard Class,Jm-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,Off-Bi-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",62.296
5445,Ca-2016-148712,2016-04-17,2016-04-23,Standard Class,Jm-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,Off-Ar-10000614,Office Supplies,Art,Barrel Sharpener,10.71
5446,Ca-2017-128307,2017-07-25,2017-07-29,Standard Class,Be-11335,Bill Eplett,Home Office,United States,Houston,Texas,77041,Central,Off-En-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,20.936
5447,Us-2017-127425,2017-08-26,2017-08-31,Standard Class,Dr-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East,Tec-Ph-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,33.0
5448,Us-2017-127425,2017-08-26,2017-08-31,Standard Class,Dr-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East,Tec-Ac-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,249.95
5453,Ca-2017-140613,2017-07-22,2017-07-29,Standard Class,Kn-16705,Kristina Nunn,Home Office,United States,Sparks,Nevada,89431,West,Off-Su-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",86.2
5454,Us-2018-108700,2018-05-19,2018-05-23,Standard Class,Pj-18835,Patrick Jones,Corporate,United States,Rockford,Illinois,61107,Central,Off-Pa-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,38.016
5457,Ca-2018-130631,2018-12-29,2019-02-01,Standard Class,Bs-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West,Off-Fa-10000089,Office Supplies,Fasteners,Acco Glide Clips,19.6
5458,Ca-2018-130631,2018-12-29,2019-02-01,Standard Class,Bs-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West,Fur-Fu-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,68.46
5459,Ca-2018-116680,2018-04-09,2018-06-09,Second Class,Pk-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,Off-Bi-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.344
5460,Ca-2018-116680,2018-04-09,2018-06-09,Second Class,Pk-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,Fur-Ta-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272
5461,Us-2015-107405,2015-03-21,2015-03-25,Standard Class,Ts-21205,Thomas Seio,Corporate,United States,Asheville,North Carolina,28806,South,Off-St-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,16.272
5463,Ca-2015-146591,2015-01-19,2015-01-20,First Class,Ts-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,Off-Bi-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34
5464,Ca-2015-146591,2015-01-19,2015-01-20,First Class,Ts-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,Off-Pa-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",56.064
5465,Ca-2015-146591,2015-01-19,2015-01-20,First Class,Ts-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,Off-En-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",108.72
5466,Ca-2015-146591,2015-01-19,2015-01-20,First Class,Ts-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,Fur-Bo-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47
5467,Ca-2015-107706,2015-02-14,2015-02-19,Second Class,St-20530,Shui Tom,Consumer,United States,Houston,Texas,77095,Central,Off-Pa-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",16.176
5469,Ca-2015-132451,2015-09-26,2015-09-27,First Class,Kf-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,Fur-Ch-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552
5470,Ca-2015-132451,2015-09-26,2015-09-27,First Class,Kf-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,Off-Pa-10004888,Office Supplies,Paper,Xerox 217,19.44
5472,Ca-2018-116946,2018-12-19,2018-12-23,Standard Class,Ts-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,Fur-Fu-10000320,Furniture,Furnishings,OIC Stacking Trays,13.36
5473,Ca-2018-116946,2018-12-19,2018-12-23,Standard Class,Ts-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,Off-St-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.256
5474,Ca-2018-116946,2018-12-19,2018-12-23,Standard Class,Ts-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,Fur-Bo-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018
5475,Ca-2018-121741,2018-12-26,2018-12-26,Same Day,Yc-21895,Yoseph Carroll,Corporate,United States,Fremont,Nebraska,68025,Central,Off-St-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,750.68
5476,Ca-2018-169691,2018-06-15,2018-06-18,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,Off-La-10002312,Office Supplies,Labels,Avery 490,44.4
5477,Ca-2018-169691,2018-06-15,2018-06-18,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,Off-St-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55
5478,Ca-2018-169691,2018-06-15,2018-06-18,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,Off-Pa-10003022,Office Supplies,Paper,Xerox 1992,17.94
5479,Ca-2017-121356,2017-11-20,2017-11-24,Standard Class,Sj-20500,Shirley Jackson,Consumer,United States,Newark,Delaware,19711,East,Off-Bi-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",128.4
5480,Ca-2015-101770,2015-03-31,2015-04-04,Standard Class,Kb-16240,Karen Bern,Corporate,United States,Miami,Florida,33180,South,Off-Bi-10001097,Office Supplies,Binders,Avery Hole Reinforcements,1.869
5481,Ca-2018-105487,2018-08-10,2018-10-14,Standard Class,Cs-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,Tec-Ph-10001336,Technology,Phones,Digium D40 VoIP phone,103.192
5482,Ca-2018-105487,2018-08-10,2018-10-14,Standard Class,Cs-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,Tec-Ac-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36.0
5483,Ca-2018-105487,2018-08-10,2018-10-14,Standard Class,Cs-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,Tec-Ac-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,239.96
5484,Ca-2018-105487,2018-08-10,2018-10-14,Standard Class,Cs-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,Off-St-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68
5485,Ca-2018-148999,2018-01-30,2018-04-02,Standard Class,Eb-13870,Emily Burns,Consumer,United States,Miami,Florida,33142,South,Fur-Ch-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136
5486,Ca-2015-107573,2015-12-12,2015-12-17,Standard Class,Pb-19150,Philip Brown,Consumer,United States,Miami,Florida,33178,South,Off-En-10001099,Office Supplies,Envelopes,Staple envelope,23.472
5487,Ca-2016-156608,2016-10-24,2016-10-29,Standard Class,Mt-18070,Michelle Tran,Home Office,United States,San Antonio,Texas,78207,Central,Off-Bi-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.592
5488,Ca-2018-134495,2018-01-04,2018-04-04,Second Class,Bf-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,Tec-Ph-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976
5489,Ca-2018-134495,2018-01-04,2018-04-04,Second Class,Bf-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,Off-La-10000262,Office Supplies,Labels,Avery 494,6.264
5490,Ca-2018-134495,2018-01-04,2018-04-04,Second Class,Bf-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,Off-Ap-10002222,Office Supplies,Appliances,Staple holder,20.808
5491,Ca-2018-134495,2018-01-04,2018-04-04,Second Class,Bf-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,Fur-Ch-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352
5492,Ca-2018-164098,2018-01-26,2018-01-27,First Class,Cg-12520,Claire Gute,Consumer,United States,Houston,Texas,77070,Central,Off-St-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16
